-0.050451 -1.3622 -1.3622
0.1009 -0.80722 -0.80722
-0.050451 -1.3622 -1.3622
0.20181 -1.1099 -1.1099
-0.15135 0.050451 0.050451
-0.050451 0.90813 0.90813
-0.050451 0.90813 0.90813
0.20181 -1.1099 -1.1099
0.15135 0.60542 0.60542
0 1.5135 1.5135
0 1.5135 1.5135
-0.050451 1.8163 1.8163
0 1.8163 1.8163
-0.050451 -1.3622 -1.3622
-0.60542 -1.1604 -1.1604
0.050451 0.65587 0.65587
0.050451 0.65587 0.65587
-0.45406 -1.2613 -1.2613
0 -0.1009 -0.1009
1.4126 -0.55497 -0.55497
-0.15135 -2.3712 -2.3712
-0.1009 0.45406 0.45406
-0.1009 0.45406 0.45406
0 0.95858 0.95858
0.40361 -1.7153 -1.7153
-1.7658 -0.050451 -0.050451
0.20181 0.95858 0.95858
0.20181 0.95858 0.95858
0.85767 -0.75677 -0.75677
-0.1009 0.85767 0.85767
-0.15135 0.85767 0.85767
0 1.7153 1.7153
0 2.9262 2.9262
0 2.9262 2.9262
-0.050451 2.4721 2.4721
0 2.4721 2.4721
0 -0.30271 -0.30271
0 0.25226 0.25226
0 0.25226 0.25226
0 -2.0685 -2.0685
0 -0.70632 -0.70632
0 -2.3208 -2.3208
0 0.25226 0.25226
0 0.25226 0.25226
0 -1.5135 -1.5135
0 -1.0595 -1.0595
0 -0.55497 -0.55497
0 -0.55497 -0.55497
-0.20181 -3.1784 0.70632
-0.20181 -2.2199 -1.2613
-0.45406 -1.7658 -0.95858
0.40361 -2.7244 0.80722
0.95858 -1.7658 -0.90813
0.15135 -1.8163 -0.40361
0 1.7153 0.30271
0 1.6144 0.30271
-0.50451 -2.7244 0.35316
0.1009 -0.50451 1.009
0 1.3622 -0.050451
0 2.1694 0.85767
-0.1009 -3.0271 1.2108
0.050451 1.2108 0.75677
-0.050451 1.9676 1.564
0 0.95858 1.2613
-1.3117 -3.0775 -2.0181
-0.25226 -1.0595 -0.45406
0 0.60542 2.2199
1.009 -1.3622 -0.35316
0.85767 -2.3712 -1.9676
-0.1009 1.009 0.050451
0.1009 1.1099 0.45406
0 -2.2199 2.2199
-0.15135 -0.45406 -0.65587
-0.40361 -0.40361 -0.60542
0.050451 0.75677 -0.95858
0 0.50451 -0.60542
-0.050451 2.3712 0.55497
0 -2.4217 1.564
0 2.573 0.15135
0 0.70632 0.60542
0 3.7839 1.4631
0 1.8163 0.1009
0.050451 -3.6325 -1.7658
0 -2.0181 0.45406
0 3.4811 3.4811
0 1.4126 1.8163
0 0.50451 2.2703
0 -0.35316 3.3802
0 -2.6235 -1.9172
0 -1.7658 -2.119
0 1.3622 -1.009
0 -0.050451 -1.9676
0 1.3622 -0.85767
0 0.75677 -0.15135
0 0.35316 -1.9172
0 0.60542 -1.009
-0.25226 -2.9262 0
-0.50451 -2.6235 0
-0.15135 -3.1784 0
0.55497 -2.4217 0
1.2108 -2.4217 0
0.45406 -3.0775 0
0 2.0181 0
0 2.1694 0
0 1.3622 0
-1.6649 -2.573 0
-1.2108 -1.4631 0
-0.85767 -2.4721 0
0 1.8667 0
0.050451 1.1099 0
1.1099 -0.90813 0
-0.050451 0.90813 0
1.0595 -3.1784 0
0.050451 1.7153 0
1.6144 -3.582 0
-0.55497 -2.9262 0
-1.0595 -0.40361 0
-0.1009 1.1099 0
-0.050451 -0.25226 0
0.050451 0.60542 0
0 1.8163 0
0 0 0
0.050451 1.4631 0
0 -3.5316 0
0.25226 -3.2793 0
0 2.8757 0
0 3.6325 0
-0.1009 -1.009 0
0 1.1099 0
0 3.0775 0
-0.050451 -1.6144 0
0 -3.1784 0
0.050451 -2.1694 0
0 -0.40361 0
0 2.7244 0
0 -2.9262 0
0 0.40361 0
0 -0.45406 0
0 0.30271 0
0 2.5226 0
0 2.8757 0
0 1.1604 0
0 1.4631 0
0 2.3712 0
-0.20181 -3.1784 -0.70632
-0.20181 -2.2199 1.2613
-0.45406 -1.7658 0.95858
0.40361 -2.7244 -0.80722
0.95858 -1.7658 0.90813
0.15135 -1.8163 0.40361
0 1.7153 -0.30271
0 1.6144 -0.30271
-0.50451 -2.7244 -0.35316
0.1009 -0.50451 -1.009
0 1.3622 0.050451
0 2.1694 -0.85767
-0.1009 -3.0271 -1.2108
0.050451 1.2108 -0.75677
-0.050451 1.9676 -1.564
0 0.95858 -1.2613
-1.3117 -3.0775 2.0181
-0.25226 -1.0595 0.45406
0 0.60542 -2.2199
1.009 -1.3622 0.35316
0.85767 -2.3712 1.9676
-0.1009 1.009 -0.050451
0.1009 1.1099 -0.45406
0 -2.2199 -2.2199
-0.15135 -0.45406 0.65587
-0.40361 -0.40361 0.60542
0.050451 0.75677 0.95858
0 0.50451 0.60542
-0.050451 2.3712 -0.55497
0 -2.4217 -1.564
0 2.573 -0.15135
0 0.70632 -0.60542
0 3.7839 -1.4631
0 1.8163 -0.1009
0.050451 -3.6325 1.7658
0 -2.0181 -0.45406
0 3.4811 -3.4811
0 1.4126 -1.8163
0 0.50451 -2.2703
0 -0.35316 -3.3802
0 -2.6235 1.9172
0 -1.7658 2.119
0 1.3622 1.009
0 -0.050451 1.9676
0 1.3622 0.85767
0 0.75677 0.15135
0 0.35316 1.9172
0 0.60542 1.009
-0.050451 -1.3622 1.3622
0.1009 -0.80722 0.80722
-0.050451 -1.3622 1.3622
0.20181 -1.1099 1.1099
-0.15135 0.050451 -0.050451
-0.050451 0.90813 -0.90813
-0.050451 0.90813 -0.90813
0.20181 -1.1099 1.1099
0.15135 0.60542 -0.60542
0 1.5135 -1.5135
0 1.5135 -1.5135
-0.050451 1.8163 -1.8163
0 1.8163 -1.8163
-0.050451 -1.3622 1.3622
-0.60542 -1.1604 1.1604
0.050451 0.65587 -0.65587
0.050451 0.65587 -0.65587
-0.45406 -1.2613 1.2613
0 -0.1009 0.1009
1.4126 -0.55497 0.55497
-0.15135 -2.3712 2.3712
-0.1009 0.45406 -0.45406
-0.1009 0.45406 -0.45406
0 0.95858 -0.95858
0.40361 -1.7153 1.7153
-1.7658 -0.050451 0.050451
0.20181 0.95858 -0.95858
0.20181 0.95858 -0.95858
0.85767 -0.75677 0.75677
-0.1009 0.85767 -0.85767
-0.15135 0.85767 -0.85767
0 1.7153 -1.7153
0 2.9262 -2.9262
0 2.9262 -2.9262
-0.050451 2.4721 -2.4721
0 2.4721 -2.4721
0 -0.30271 0.30271
0 0.25226 -0.25226
0 0.25226 -0.25226
0 -2.0685 2.0685
0 -0.70632 0.70632
0 -2.3208 2.3208
0 0.25226 -0.25226
